"ID","ISDELETED","MASTERRECORDID","NAME","TYPE","RECORDTYPEID","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGSTATECODE","BILLINGCOUNTRYCODE","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGGEOCODEACCURACY","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGSTATECODE","SHIPPINGCOUNTRYCODE","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGGEOCODEACCURACY","SHIPPINGADDRESS","PHONE","FAX","ACCOUNTNUMBER","WEBSITE","PHOTOURL","SIC","INDUSTRY","ANNUALREVENUE","NUMBEROFEMPLOYEES","OWNERSHIP","TICKERSYMBOL","DESCRIPTION","RATING","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAW","JIGSAWCOMPANYID","ACCOUNTSOURCE","SICDESC","JOB_TITLE__C","VD_ABN__C","VD_ACN__C","VD_ANNUAL_REVENUE__C","VD_DATE_OF_LAST_ENERGY_AUDIT__C","VD_DESCIPTION__C","VD_DO_YOU_USE_AN_ENERGY_BROKER__C","VD_ENERGY_BROKER__C","VD_EXISTING_BANK_FINANCIER__C","VD_FINANCE_SOLUTION_PROVIDER__C","VD_HEAD_OFFICE__C","VD_NO_OF_PROPERTIES__C","VD_TYPE__C","VD_WHEN_WAS_THE_NETWORK_TARIFF_DEMAND__C","I__DAYSSINCELASTMAIL__C","I__LASTINBOUNDMAIL__C","I__LASTINBOUNDSENT__C","I__LASTINBOUNDTIME__C","I__LASTMAILSENT__C","I__LASTMAILTIMEDELTA__C","I__LASTMAILTIME__C","I__LASTMAIL__C","I__LASTOUTBOUNDMAIL__C","I__LASTOUTBOUNDSENT__C","I__LASTOUTBOUNDTIME__C","NUMBER_OF_OPPORTUNITIES__C","UNIQUE_ACCOUNT_NUMBER__C","INCENTIVE_APPROVED__C","ACCOUNT_LEAD_RECORD_TYPE_HIDDEN__C","STATES_WHERE_THE_PARTNER_CAN_WORK__C","INSURANCE_PI__C","INSURANCE_PI_AMOUNT__C","INSURANCE_PI_EXPIRY_DATE__C","INSURANCE_PL__C","INSURANCE_PL_AMOUNT__C","INSURANCE_PL_EXPIRY_DATE__C","PARTNER_REVIEW_DATE__C","ISO_ACCREDITATION_9001_COMPLETED__C","ISO_ACCREDITATION_9001_EXPIRY_DATE__C","ISO_ACCREDITATION_18001_COMPLETED__C","ISO_ACCREDITATION_18001_EXPIRY_DATE__C","ISO_ACCREDITATION_14001_COMPLETED__C","ISO_ACCREDITATION_14001_EXPIRY_DATE__C","ISO_ACCREDITATION_50015_COMPLETED__C","ISO_ACCREDITATION_50015_EXPIRY_DATE__C","SALESPEOPLE_ARE_TRAINED__C","RFQ_EMAIL_ADDRESS__C","XERO_ACCOUNT_ID__C","ACCOUNT_ID__C","ACCOUNTS__C","INDUSTRY_SUB_SECTOR__C","PARTNERS_SOLUTION_TYPE__C","SOLUTIONS_OFFERED_BY_PARTNER__C","PARTNER_SERVICES_OFFERED__C","PARTNER_ROLE_APPROVED_FOR_BY_VERDIA__C","ANNUAL_REVENUE_FY__C","FORECAST_REVENUE_FY__C","FORECAST_REVENUE__C","VD_EMAIL_ADDRESS__C"
"0010K000021sOFFQA2","false","","Respect Aged Care","","01228000000tlZMAAY","","","","Tasmania","","Australia","TAS","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021sOFFQA2","","Social Infrastructure - Private","","","Private","","","","","00528000003tRXTAA2","2019-05-10T04:46:11.000Z","00528000003tRXTAA2","2019-05-10T04:46:11.000Z","00528000003tRXTAA2","2019-05-10T04:46:11.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1905-2092","","","","","","","","","","","","","","","","","","","","","","0010K000021sOFF","1.0","Aged Care","","","","","","","",""
"0010K000021sOo1QAE","false","","Flying Jaz Pty Ltd","","01228000000tlZMAAY","","132 Wakesfield road","Cavan","New South Wales","3000","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021sOo1QAE","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-10T06:53:05.000Z","00528000004yeq1AAA","2019-05-13T04:38:05.000Z","00528000004yeq1AAA","2019-05-13T04:38:05.000Z","","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1905-2093","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021sOo1","1.0","","","","","","","","",""
"0010K000021seZqQAI","false","","Plant Biotech Pty Ltd","","01228000000tlZMAAY","","41 Menary Road","Coes Creek","Queensland","4560","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021seZqQAI","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-13T00:37:46.000Z","00528000004yeq1AAA","2019-09-30T08:42:02.000Z","005280000020MSTAA2","2019-09-30T08:42:02.000Z","","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1905-2094","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021seZq","1.0","","","","","","","","",""
"0010K000021snBEQAY","false","","Accelerate Automative","","01228000000tlZMAAY","","1/806 Beaudesert Road","Coopers Plains","Queensland","4108","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021snBEQAY","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-14T00:57:49.000Z","00528000004yeq1AAA","2019-05-14T00:57:52.000Z","00528000004yeq1AAA","2019-06-30T23:25:01.000Z","2019-07-01","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2095","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021snBE","1.0","","","","","","","","",""
"0010K000021sokZQAQ","false","","Australian Unity Care Services Pty Ltd","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021sokZQAQ","","Social Infrastructure - Private","","","","","","","","00528000003tRXTAA2","2019-05-14T04:18:11.000Z","00528000003tRXTAA2","2019-05-14T04:18:14.000Z","00528000003tRXTAA2","2019-05-14T04:18:14.000Z","2019-05-14","","","","","Direct","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2096","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021sokZ","1.0","Aged Care","","","","","","","",""
"0010K000021spIEQAY","false","","Mountain Sanctuary","","01228000000tlZMAAY","","161-169 Eagle Heights Road","Tamborine Mountain","Queensland","4272","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021spIEQAY","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-14T05:32:34.000Z","00528000004yeq1AAA","2019-05-14T05:32:37.000Z","00528000004yeq1AAA","2019-06-24T00:48:46.000Z","2019-06-24","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2097","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021spIE","1.0","","","","","","","","",""
"0010K000021spLTQAY","false","","Victor Harbor Holiday Centre Caravan Park","","01228000000tlZMAAY","","19 Bay Road","VICTOR HARBOR","South Australia","5211","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021spLTQAY","","Services","","","","","","","","00528000004B3GEAA0","2019-05-14T05:37:16.000Z","00528000004B3GEAA0","2019-05-14T05:37:19.000Z","00528000004B3GEAA0","2019-05-28T23:30:48.000Z","2019-05-29","","","","","Partner","","Business Owner","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2098","","General Business","","","","","","","","","","","","","","","","","","","","0010K000021spLT","1.0","Clubs","","","","","","","",""
"0010K000021sry4QAA","false","","Lancini Group","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K000021sry4QAA","","Property","","","","","","","","00528000001zO6OAAU","2019-05-14T07:39:15.000Z","0050K000009HBIwQAO","2019-08-12T01:54:34.000Z","00528000003tCU2AAM","2019-08-12T01:54:34.000Z","2019-08-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","1905-2099","","","","","","","","","","","","","","","","","","","","","","0010K000021sry4","1.0","Multisector","","","","","","","",""
"0010K0000232OyoQAE","false","","Greencross Limited","","01228000000tlZMAAY","","Unit 6, 372 Eastern Valley Way","Chatswood","New South Wales","2067","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000232OyoQAE","","Services","","","","","","","","00528000004HzEwAAK","2019-05-14T21:40:12.000Z","00528000004HzEwAAK","2019-12-02T00:14:57.000Z","00528000003tCU2AAM","2019-12-02T00:14:57.000Z","2019-06-03","","","","","","","","58119778862","","","","","","","","","Unit 6, 372 Eastern Valley Way Chatswood  NSW  206","","","","","","","","","","","","","","","3.0","1905-2100","","","","","","","","","","","","","","","","","","","","","","0010K0000232Oyo","1.0","","","","","","","","","karen.downes@gxltd.com.au"
"0010K0000232T7IQAU","false","","Mantefiore Wollahdra Manor","","01228000000tlZMAAY","","36 Dangar Street","Randwick","New South Wales","2110","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000232T7IQAU","","Services","","","","","","","","00528000004yeq1AAA","2019-05-15T04:06:52.000Z","00528000004yeq1AAA","2019-05-15T04:06:58.000Z","00528000004yeq1AAA","2019-06-26T06:59:35.000Z","2019-06-26","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2101","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000232T7I","1.0","","","","","","","","",""
"0010K0000232Ur9QAE","false","","Sesame Lane","","01228000000tlZMAAY","","Level 2, 20-36 Regency St","Kippa Ring","Queensland","4021","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000232Ur9QAE","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-15T05:18:37.000Z","00528000004yeq1AAA","2019-05-15T05:18:41.000Z","00528000004yeq1AAA","2019-06-21T02:57:53.000Z","2019-06-21","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2102","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000232Ur9","1.0","","","","","","","","",""
"0010K0000232UvZQAU","false","","Eltsac Pty Ltd","","01228000000tlZMAAY","","191 Purrumbete Est Road","Koallah","Victoria","3260","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000232UvZQAU","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-15T05:26:21.000Z","00528000004yeq1AAA","2019-05-15T05:26:24.000Z","00528000004yeq1AAA","2019-05-21T13:05:36.000Z","2019-05-21","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2103","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000232UvZ","1.0","","","","","","","","",""
"0010K00002330f6QAA","false","","Keeping things Moving","","01228000000tlZMAAY","","14 Angel Road","Stapylton","Queensland","4207","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00002330f6QAA","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-15T23:49:49.000Z","00528000004yeq1AAA","2019-05-15T23:49:53.000Z","00528000004yeq1AAA","2019-06-02T23:35:08.000Z","2019-06-03","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2104","","General Business","","","","","","","","","","","","","","","","","","","","0010K00002330f6","1.0","","","","","","","","",""
"0010K0000233EsjQAE","false","","GRT","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000233EsjQAE","","Agri, Food & Grocery","","","","","","","","0050K000008a22zQAA","2019-05-17T02:19:21.000Z","0050K000008a22zQAA","2019-05-17T02:19:24.000Z","0050K000008a22zQAA","2019-06-17T04:04:35.000Z","2019-06-20","","","","","Direct","","Business Owner","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2105","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000233Esj","1.0","Food and Snack","","","","","","","",""
"0010K0000233iv4QAA","false","","Aquanorth","","01228000000tlZMAAY","","2 Avro Street","Tamworth","New South Wales","2340","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000233iv4QAA","","Mining and Resources","","","","","","","","00528000004yeq1AAA","2019-05-20T03:34:39.000Z","00528000004yeq1AAA","2019-05-20T03:34:43.000Z","00528000004yeq1AAA","2019-07-25T03:47:11.000Z","2019-07-25","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2106","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000233iv4","1.0","","","","","","","","",""
"0010K0000233wePQAQ","false","","Seven Hills Toongabbie RSL -","","01228000000tlZMAAY","","","","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000233wePQAQ","","Retail & Services","","","","","","","","00528000004HzEwAAK","2019-05-21T00:09:44.000Z","0050K000008YxHTQA0","2019-10-07T19:42:13.000Z","00528000007U28rAAC","2019-10-07T19:42:13.000Z","2019-06-07","","","","","Direct","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2107","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000233weP","1.0","","","","","","","","",""
"0010K0000233xlWQAQ","false","","Dexus","","01228000000tlZMAAY","","Level 25, Australia Square,  264-278 George Street","Sydney","New South Wales","2000","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","www.dexus.com","/services/images/photo/0010K0000233xlWQAQ","","Property","","","Public","","","","","00528000003KjtvAAC","2019-05-21T02:18:08.000Z","0050K000009H1XwQAK","2020-07-08T00:11:50.000Z","00528000001zO6OAAU","2020-07-08T00:11:50.000Z","2020-07-06","","","","","","","","","","","","","","","","","Sydney","","","","","","","","","","","","","","","7.0","1905-2108","","","","","","","","","","","","","","","","","","","","","0a5d6a3b-6502-4540-801e-1d546e17c7af","0010K0000233xlW","1.0","Multisector","","","","","","","",""
"0010K0000234bjkQAA","false","","St Augustines","","01228000000tlZMAAY","","65 Sommerville Rd","Yarraville","Victoria","3014","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000234bjkQAA","","Social Infrastructure - Private","","","","","","","","00528000004B3GEAA0","2019-05-23T01:31:41.000Z","00528000004B3GEAA0","2019-05-23T01:31:45.000Z","00528000004B3GEAA0","2019-07-10T01:52:13.000Z","2019-07-10","","","","","Partner","","Business Owner","64858675745","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2112","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234bjk","1.0","Education","","","","","","","",""
"0010K0000234bngQAA","false","","Perfection Fresh","","01228000000tlZMAAY","","Level 12, Como Office Tower
644 Chapel St","South Yarra","Victoria","3141","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","0407 617 597","","","","/services/images/photo/0010K0000234bngQAA","","Agri, Food & Grocery","","","","","","","","0050K000008saiUQAQ","2019-05-23T01:45:26.000Z","00528000002gjQqAAI","2020-06-22T06:18:43.000Z","00528000003tCU2AAM","2020-06-22T06:18:43.000Z","2020-06-22","","","","","Direct","","Executive","","","","","","","","","","","","Client","","","","","","","","","","","","","2.0","1905-2113","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234bng","1.0","Horticulture","","","","","","","",""
"0010K0000234eyWQAQ","false","","Kim Produce","","01228000000tlZMAAY","","","","Western Australia","","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000234eyWQAQ","","Agri, Food & Grocery","","","","","","","","005280000020MSTAA2","2019-05-23T08:44:42.000Z","005280000020MSTAA2","2019-05-23T08:44:48.000Z","005280000020MSTAA2","2019-05-23T08:44:48.000Z","2019-05-23","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2114","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234eyW","1.0","Grocery and Retail","","","","","","","",""
"0010K0000234f3ZQAQ","false","","Hotel Kunanura","","01228000000tlZMAAY","","","","Western Australia","","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","089168 6101","","","","/services/images/photo/0010K0000234f3ZQAQ","","Services","","","","","","","","005280000020MSTAA2","2019-05-23T08:54:47.000Z","005280000020MSTAA2","2019-05-23T08:54:50.000Z","005280000020MSTAA2","2019-05-23T08:54:50.000Z","2019-05-23","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2115","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234f3Z","1.0","Clubs","","","","","","","",""
"0010K0000234ffRQAQ","false","","Lakeside Resort","","01228000000tlZMAAY","","","","Western Australia","","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000234ffRQAQ","","Services","","","","","","","","005280000020MSTAA2","2019-05-23T10:09:56.000Z","005280000020MSTAA2","2019-05-23T10:09:59.000Z","005280000020MSTAA2","2019-05-23T10:09:59.000Z","2019-05-23","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2116","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234ffR","1.0","Clubs","","","","","","","",""
"0010K0000234n9SQAQ","false","","All Energy (Program)","","01228000000tlUpAAI","","","","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000234n9SQAQ","","ESCO","","","","","","","","005280000020MSTAA2","2019-05-23T23:44:18.000Z","005280000020MSTAA2","2019-05-23T23:44:22.000Z","005280000020MSTAA2","2020-11-17T05:54:39.000Z","2020-11-17","","","","","Advertisement","","Director","","","","","","","","","None","","","Partner","","","","","","","","","","","","","1.0","1905-2117","","Partner","","","","","","","","","","","","","","","","","","","","0010K0000234n9S","1.0","","Building Equipment","Energy Efficient or LED Lighting;HVAC;Power Quality, PFC & VO;Rooftop Solar Systems","","","","","",""
"0010K0000234nAaQAI","false","","Mayden Feedlot","","01228000000tlZMAAY","","","","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K0000234nAaQAI","","Agri, Food & Grocery","","","","","","","","005280000020MSTAA2","2019-05-23T23:46:13.000Z","005280000020MSTAA2","2019-05-23T23:46:16.000Z","005280000020MSTAA2","2019-05-23T23:46:16.000Z","2019-05-24","","","","","Partner","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1905-2118","","General Business","","","","","","","","","","","","","","","","","","","","0010K0000234nAa","1.0","Meat","","","","","","","",""
"0010K0000234qWVQAY","false","","TriCare","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","07 3360 9065","","","www.tricare.com.au","/services/images/photo/0010K0000234qWVQAY","","Social Infrastructure - Private","","","Private","","","","","00528000003727tAAA","2019-05-24T03:08:04.000Z","00528000001zO6OAAU","2020-03-19T04:09:02.000Z","00528000001zO6NAAU","2020-03-19T04:09:02.000Z","2020-02-24","","","","","","","","","","","","","","","","","250 Newnham Rd, Mt Gravatt, QLD 4122","","","","","","","","","","","","","","","5.0","1905-2119","","","","","","","","","","","","","","","","","","","","","2cf4b101-22d6-42f0-b39d-1a5fa88c83c3","0010K0000234qWV","1.0","Aged Care","","","","","","","","peter.oshea@tricare.com.au"
